author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/301258691/;Москва;sale;flat;2;21;2;57.23;59000000;Пресненский;2-я Звенигородская ;16;Улица 1905 года;Lucky
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/303387198/;Москва;sale;flat;18;22;1;30.0;11700000;;бульвар Андрея Тарковского;11;Рассказовка;Рассказово
Главстрой;developer;https://www.cian.ru/sale/flat/296921064/;Москва;sale;flat;2;16;1;45.0;23274675;Филевский парк;Береговой проезд;2;Фили;Береговой-2
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/307822693/;Москва;sale;flat;9;18;2;66.4;69700000;Хамовники;;;Воробьёвы горы;Коллекция Лужники ЖК
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/308346343/;Москва;sale;flat;19;22;3;114.7;63500000;Донской; Вавилова;2;Ленинский проспект;Нескучный сад
Sminex;developer;https://www.cian.ru/sale/flat/308011961/;Москва;sale;flat;3;6;2;207.3;582330000;Хамовники;3-й Обыденский переулок;1С1;Кропоткинская;Клубный дом Обыденский № 1
Point Estate Город;real_estate_agent;https://www.cian.ru/sale/flat/291925257/;Москва;sale;flat;3;9;3;148.5;189000000;Тверской;1-я Тверская-Ямская ;2;Маяковская;Vesper Tverskaya
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/298324265/;Москва;sale;flat;2;7;3;97.1;43900000;Донской;Ленинский проспект;35;Ленинский проспект;
Tekta Group;developer;https://www.cian.ru/sale/flat/301260593/;Москва;sale;flat;4;27;2;40.5;25037100;Даниловский;;1;Крестьянская застава;Эра ЖК
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/307940357/;Москва;sale;flat;47;47;4;131.9;59355000;Бутырский;Новодмитровская ;2к5;Дмитровская;Савеловский Сити
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/307756097/;Москва;sale;flat;30;37;5;216.4;130000000;Тропарево-Никулино;проспект Вернадского;94к1;Тропарёво;Миракс Парк
Основа;developer;https://www.cian.ru/sale/flat/289516336/;Москва;sale;flat;21;29;2;62.3;26038421;Фили-Давыдково; Ивана Франко;6;Кунцевская;MainStreet
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/304304141/;Москва;sale;flat;7;18;3;89.7;98000000;Хамовники;;;Воробьёвы горы;Коллекция Лужники ЖК
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/307669150/;Москва;sale;flat;4;4;4;174.1;330000000;Тверской; Фадеева;4А;Новослободская;Итальянский Квартал
Галс-Девелопмент;developer;https://www.cian.ru/sale/flat/306243017/;Москва;sale;flat;2;27;1;45.7;21798900;Басманный; Фридриха Энгельса;56С9;Бауманская;Дом 56
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/298050405/;Москва;sale;flat;7;9;2;108.3;154000000;Тверской;1-я Тверская-Ямская ;2;Маяковская;Vesper Tverskaya
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/299611000/;Москва;sale;flat;21;36;3;86.5;48900000;Хорошево-Мневники;Шелепихинская набережная;34к1зд5;Шелепиха;Сердце Столицы
КОРТРОС;developer;https://www.cian.ru/sale/flat/306796067/;Москва;sale;flat;18;51;2;45.9;25153200;Пресненский;Шелепихинское шоссе;;Шелепиха;Headliner
hoomie;real_estate_agent;https://www.cian.ru/sale/flat/305679729/;Москва;sale;flat;9;20;2;59.0;25370000;Даниловский;;;Тульская;Форст ЖК
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/297641473/;Москва;sale;flat;13;21;4;174.1;163357079;Пресненский;Большой Тишинский переулок;10С1;Баррикадная;Большой Тишинский переулок, 10с1
Концерн КРОСТ;developer;https://www.cian.ru/sale/flat/298380230/;Москва;sale;flat;8;19;2;57.7;28388400;Щукино; Расплетина;2к1;Октябрьское поле;Театральный квартал
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/304316370/;Москва;sale;flat;6;8;4;132.0;71700000;Тверской;Тверская ;27С2;Маяковская;
Century 21 Level;real_estate_agent;https://www.cian.ru/sale/flat/306203300/;Москва;sale;flat;6;23;4;146.5;55299000;Кунцево; Екатерины Будановой;5;Рабочий посёлок;Катрин-Хаус
Capital Group;developer;https://www.cian.ru/sale/flat/305787512/;Москва;sale;flat;40;67;2;73.2;84180000;Пресненский;Краснопресненская набережная;14Ак1;Москва-Сити;Capital Towers
САДОВЫЕ КВАРТАЛЫ;real_estate_agent;https://www.cian.ru/sale/flat/304330107/;Москва;sale;flat;11;14;3;242.97;328500000;Хамовники; Усачева;11;Спортивная;Садовые кварталы
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/300342112/;Москва;sale;flat;40;51;3;78.0;37200000;Раменки;Мичуринский проспект;56;Раменки;Небо — Небоскребы на Мичуринском, 56
MR Group;developer;https://www.cian.ru/sale/flat/300288940/;Москва;sale;flat;37;54;1;38.99;19328123;Савеловский;2-я Хуторская ;34;Дмитровская;SYMPHONY 34
Ramenky Realty;real_estate_agent;https://www.cian.ru/sale/flat/300298619/;Москва;sale;flat;8;12;3;136.5;102000000;Раменки; Сергея Бондарчука;4;Мичуринский проспект;Река
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/305144639/;Москва;sale;flat;1;4;5;192.1;112000000;Крылатское;Островной проезд;9К1;Молодёжная;Остров Фантазий
Основа;developer;https://www.cian.ru/sale/flat/286250328/;Москва;sale;flat;13;19;2;52.9;47610000;Красносельский;проспект Академика Сахарова;7;Красные ворота;RED7
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/307953556/;Москва;sale;flat;4;10;5;200.0;69900000;Кунцево; Маршала Тимошенко;17К2;Крылатское;
MHEstate - Элитная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/301916112/;Москва;sale;flat;4;5;3;115.0;98000000;Хамовники;Кропоткинский переулок;4С1;Парк Культуры;
Группа Родина;developer;https://www.cian.ru/sale/flat/305467910/;Москва;sale;flat;2;23;2;61.0;31127000;Ростокино;;к6;Ботанический сад;Союз ЖК
Ашихмин и партнёры;real_estate_agent;https://www.cian.ru/sale/flat/307581660/;Москва;sale;flat;5;19;3;106.5;75000000;Раменки;Ломоносовский проспект;25к2;Университет;Dominion
Владислав Карпов;realtor;https://www.cian.ru/sale/flat/308960003/;Москва;sale;flat;12;31;4;89.0;50500000;Раменки; Лобачевского;120к1;Аминьевская;Крылья
Capital Group;developer;https://www.cian.ru/sale/flat/307771799/;Москва;sale;flat;11;18;2;45.8;56907301;Дорогомилово;;;Москва-Сити;Бадаевский ЖК
White and Broughton;real_estate_agent;https://www.cian.ru/sale/flat/299890518/;Москва;sale;flat;9;40;1;41.5;32000000;Хорошевский;Ленинградский проспект;37/4;ЦСКА;Прайм Парк
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/291515202/;Москва;sale;flat;3;4;5;211.3;95000000;Крылатское;Островной проезд;7К1;Молодёжная;Остров Фантазий
Донстрой;developer;https://www.cian.ru/sale/flat/304095085/;Москва;sale;flat;7;19;2;55.8;31934340;Хорошево-Мневники;Жилой комплекс остров;4;Мнёвники;Остров
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/308657569/;Москва;sale;flat;6;7;3;150.3;186000000;Пресненский;Садовая-Кудринская ;8-10-12;Баррикадная;
HOUSE MALL - Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/307091345/;Москва;sale;flat;16;17;1;35.1;16800000;Ярославский;Ярославское шоссе;51;ВДНХ;Я51
Галс-Девелопмент;developer;https://www.cian.ru/sale/flat/308081007/;Москва;sale;flat;4;6;1;50.2;57228000;Замоскворечье;Космодамианская набережная;4/22С9;Новокузнецкая;Клубный дом Космо 4/22
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/306151519/;Москва;sale;flat;5;8;3;123.0;74800000;Тверской;Сущевская ;31;Менделеевская;
Владислав Карпов;realtor;https://www.cian.ru/sale/flat/308833064/;Москва;sale;flat;15;28;2;64.5;49000000;Раменки;Винницкая ;8к2;Раменки;Настоящее
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/307274474/;Москва;sale;flat;2;9;2;54.3;11887465;Чертаново Южное;;1.1;Аннино;Варшавские Ворота ЖК
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/307215537/;Москва;sale;flat;3;14;3;138.9;236130000;Хамовники;переулок 1-й Тружеников;16;Киевская;Brodsky
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308709742/;Москва;sale;flat;24;25;4;300.0;169990000;Очаково-Матвеевское;Нежинская ;5к2;Матвеевская;Городские резиденции SPIRES
Sminex;developer;https://www.cian.ru/sale/flat/306566186/;Москва;sale;flat;3;14;2;90.0;83890000;Пресненский;Электрический переулок;1кАБ;Белорусская;Элитный квартал Тишинский бульвар
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/304519685/;Москва;sale;flat;39;41;2;56.9;39000000;Хорошевский;Ленинградский проспект;37/6;Аэропорт;Прайм Парк
SELS;real_estate_agent;https://www.cian.ru/sale/flat/308688012/;Москва;sale;flat;5;28;3;94.0;57000000;Филевский парк;Береговой проезд;1А;Шелепиха;мой адрес На Береговом
VESPER;developer;https://www.cian.ru/sale/flat/307544571/;Москва;sale;flat;2;21;3;157.8;165216600;Пресненский; Костикова;4к1;Улица 1905 года;Lucky
ID 101798981;homeowner;https://www.cian.ru/sale/flat/307470424/;Москва;sale;flat;15;28;3;100.0;59000000;Филевский парк;Береговой проезд;1А;Шелепиха;мой адрес На Береговом
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/308136515/;Москва;sale;flat;6;12;3;120.9;72200000;Мещанский;Протопоповский переулок;17С2;Проспект Мира;
Концерн КРОСТ;developer;https://www.cian.ru/sale/flat/306946314/;Москва;sale;flat;2;6;2;44.2;26078000;Хорошево-Мневники; Саляма Адиля;2А;Народное Ополчение;Wellton SPA Residence
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/305909779/;Москва;sale;flat;6;10;2;178.1;150000000;Тверской;Большая Грузинская ;69;Белорусская;Четыре Ветра
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/303016439/;Москва;sale;flat;4;5;3;150.8;195000000;Пресненский;Леонтьевский переулок;11;Тверская;Леонтьевский 11
Среда;developer;https://www.cian.ru/sale/flat/304753663/;Москва;sale;flat;2;44;1;31.61;14381127;Кунцево;48-й кв-л;;Кунцевская;Кутузовский Квартал ЖК
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/304737194/;Москва;sale;flat;3;21;3;92.2;98285200;Пресненский;2-я Звенигородская ;14;Улица 1905 года;Lucky
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/304787071/;Москва;sale;flat;5;7;4;136.9;220000000;Якиманка;2-й Спасоналивковский переулок;6;Октябрьская;Полянка/44
MR Group;developer;https://www.cian.ru/sale/flat/308802713/;Москва;sale;flat;2;46;1;34.8;16375836;Даниловский;;;Павелецкая;Павелецкая Сити ЖК
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/305274218/;Москва;sale;flat;2;5;2;84.63;139639500;Басманный;Потаповский переулок;6С1;Чистые пруды;Абрикосов
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/308163402/;Москва;sale;flat;12;12;4;230.0;460000000;Мещанский;Цветной бульвар;2;Трубная;Легенда Цветного
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/308473239/;Москва;sale;flat;2;27;2;49.5;21208325;Щукино;;;Щукинская;Октябрьское Поле ЖК
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/304817322/;Москва;sale;flat;3;21;3;92.2;98285200;Пресненский;2-я Звенигородская ;14;Улица 1905 года;Lucky
Ксения Шахматова;realtor;https://www.cian.ru/sale/flat/308927633/;Москва;sale;flat;8;9;3;61.0;27000000;Аэропорт; Усиевича;25К1;Сокол;
MR Group;developer;https://www.cian.ru/sale/flat/306067906/;Москва;sale;flat;2;57;2;40.53;26210751;Филевский парк;;;Фили;Фили Сити ЖК
Romanov Estate;real_estate_agent;https://www.cian.ru/sale/flat/302154001/;Москва;sale;flat;5;33;3;99.0;48999999;Пресненский; Пресненский Вал;27С2;Белорусская;Republic
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/296282173/;Москва;sale;flat;5;21;4;222.8;111400000;Пресненский;Большой Тишинский переулок;10С1;Баррикадная;Большой Тишинский переулок, 10с1
Главстрой;developer;https://www.cian.ru/sale/flat/307942491/;Москва;sale;flat;7;35;1;39.22;18847239;Котловка;31/2;31/2;Профсоюзная;Новые Академики ЖК
ID 112609323;realtor;https://www.cian.ru/sale/flat/299517098/;Москва;sale;flat;6;6;5;310.15;325657500;Хамовники;Зубовская ;7;Парк Культуры;Roza Rossa
Пионер;developer;https://www.cian.ru/sale/flat/305778449/;Москва;sale;flat;3;26;1;23.9;22602971;Даниловский;;;Павелецкая;Хай Лайф ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/307432577/;Москва;sale;flat;11;16;3;100.0;215000000;Хамовники; Усачева;15А;Спортивная;Садовые кварталы
Среда;developer;https://www.cian.ru/sale/flat/304753723/;Москва;sale;flat;2;44;3;83.71;28859441;Кунцево;48-й кв-л;;Кунцевская;Кутузовский Квартал ЖК
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/301161554/;Москва;sale;flat;3;8;5;222.0;257000000;Раменки;Мосфильмовская ;1А;Ломоносовский проспект;Вишневый сад
MR Group;developer;https://www.cian.ru/sale/flat/306614056/;Москва;sale;flat;9;28;3;87.7;32115301;Даниловский;;;Павелецкая;Павелецкая Сити ЖК
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/303534103/;Москва;sale;flat;16;25;1;34.0;9700000;;;7;Ольховая;
Имена;developer;https://www.cian.ru/sale/flat/292406291/;Москва;sale;flat;2;14;2;50.8;42316400;Дорогомилово;1-й Можайский тупик;8АС1;Киевская;D'ORO MILLE
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308872981/;Москва;sale;flat;37;37;2;48.0;42500000;Хорошевский;Ленинградский проспект;37/6;Аэропорт;Прайм Парк
КОРТРОС;developer;https://www.cian.ru/sale/flat/305005720/;Москва;sale;flat;20;49;1;40.62;18197760;Марьина роща;;;Марьина Роща;Тэйт ЖК
РКС Девелопмент;developer;https://www.cian.ru/sale/flat/301447803/;Москва;sale;flat;2;16;2;55.54;22582564;Даниловский;Автозаводская ;24К1;Тульская;Дом на набережной INSIDER
SKYEST;real_estate_agent;https://www.cian.ru/sale/flat/307103864/;Москва;sale;flat;5;21;3;119.0;112000000;Пресненский;2-я Звенигородская ;16;Улица 1905 года;Lucky
Sense Development;developer;https://www.cian.ru/sale/flat/298147602/;Москва;sale;flat;7;13;1;58.8;37642247;Даниловский; Даниловский Вал;1А;Тульская;Logos
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/303772779/;Москва;sale;flat;5;24;5;182.0;145000000;Раменки;Ломоносовский проспект;25к3;Университет;Dominion
Главстрой;developer;https://www.cian.ru/sale/flat/307942465/;Москва;sale;flat;5;35;3;95.73;40514371;Котловка;31/2;31/2;Профсоюзная;Новые Академики ЖК
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/306008768/;Москва;sale;flat;22;53;3;153.0;167970000;Раменки;Мосфильмовская ;8;Ломоносовский проспект;Дом на Мосфильмовской
Донстрой;developer;https://www.cian.ru/sale/flat/305505523/;Москва;sale;flat;2;9;2;87.9;145035000;Хамовники;531-й кв-л;;Спортивная;Дом 22 ЖК
MR Group;developer;https://www.cian.ru/sale/flat/308088559/;Москва;sale;flat;3;7;1;78.45;196125000;Арбат;Крестовоздвиженский переулок;4;Арбатская;LUCE
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/302177521/;Москва;sale;flat;3;15;2;58.54;61000000;Пресненский; Костикова;4к4;Улица 1905 года;Lucky
Рублево-Архангельское;developer;https://www.cian.ru/sale/flat/307251049/;Москва;sale;flat;2;11;2;47.0;25295400;;;В14 кв-л;Серебряный Бор;Сберсити ЖК
Tekta Group;developer;https://www.cian.ru/sale/flat/306178079/;Москва;sale;flat;14;34;3;59.3;28339470;Обручевский;;;Калужская;Эвер ЖК
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/297359672/;Москва;sale;flat;7;21;4;137.0;150000000;Пресненский;2-я Звенигородская ;12С19;Улица 1905 года;
СТ Тауэрс;developer;https://www.cian.ru/sale/flat/304453140/;Москва;sale;flat;49;66;1;44.6;44154000;Пресненский;1-й Красногвардейский проезд;22с1;Москва-Сити;NEVA TOWERS
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/307313081/;Москва;sale;flat;3;14;3;166.3;290000000;Хамовники;переулок 1-й Тружеников;16;Киевская;Brodsky
MR Group;developer;https://www.cian.ru/sale/flat/308909146/;Москва;sale;flat;11;13;3;141.9;252851610;Мещанский;Садовая-Сухаревская ;14;Цветной бульвар;Клубный дом Forum
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/308069817/;Москва;sale;flat;4;21;2;54.0;58000000;Пресненский;2-я Звенигородская ;14;Улица 1905 года;Lucky
Tekta Group;developer;https://www.cian.ru/sale/flat/301259721/;Москва;sale;flat;19;42;3;65.9;30201484;Котловка;Севастопольский проспект;22А;Нагорная;Eniteo
Феликс;real_estate_agent;https://www.cian.ru/sale/flat/283840624/;Москва;sale;flat;3;13;3;149.2;68000000;Тверской;Долгоруковская ;6;Новослободская;
ID 85529538;homeowner;https://www.cian.ru/sale/flat/308928418/;Москва;sale;flat;14;25;3;96.1;47750000;Раменки; Лобачевского;118к2;Аминьевская;Лобачевский
VESPER;developer;https://www.cian.ru/sale/flat/308110877/;Москва;sale;flat;4;6;3;264.6;661500000;Пресненский;Трехпрудный переулок;9С2;Пушкинская;Клубный дом Левенсон
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/282554703/;Москва;sale;flat;7;18;3;90.4;45000000;Беговой;Ленинградский проспект;29к1;Динамо;Царская площадь
ZAPAD REALTY - офис Маршала Жукова;real_estate_agent;https://www.cian.ru/sale/flat/308629847/;Москва;sale;flat;26;41;2;46.0;21500000;Хорошево-Мневники;Шелепихинская набережная;34к5;Шелепиха;Сердце Столицы
ANT Development;developer;https://www.cian.ru/sale/flat/303519403/;Москва;sale;flat;3;10;3;105.8;115430498;Дорогомилово;;3к8;Поклонная;Виктори Парк Резиденсез ЖК
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/305284493/;Москва;sale;flat;6;8;4;134.0;71700000;Тверской;Тверская ;27С2;Маяковская;
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/303582855/;Москва;sale;flat;21;26;4;139.0;170000000;Очаково-Матвеевское;Нежинская ;5к2;Матвеевская;Городские резиденции SPIRES
Sminex;developer;https://www.cian.ru/sale/flat/293713671/;Москва;sale;flat;2;14;1;72.6;139410000;Якиманка;;;Полянка;Лаврушинский ЖК
White and Broughton;real_estate_agent;https://www.cian.ru/sale/flat/301550653/;Москва;sale;flat;13;41;1;41.5;31000000;Хорошевский;Ленинградский проспект;37/6;Аэропорт;Прайм Парк
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/300821708/;Москва;sale;flat;11;11;5;179.2;105000000;Басманный;Старая Басманная ;10С5;Курская;KAZAKOV Grand Loft
Аеон-Девелопмент;developer;https://www.cian.ru/sale/flat/302037458/;Москва;sale;flat;2;46;2;63.8;44757291;Дорогомилово;Кутузовский проезд;16А/1;Фили;River Park Кутузовский
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/308711129/;Москва;sale;flat;9;21;3;117.0;115000000;Пресненский;2-я Звенигородская ;16;Улица 1905 года;Lucky
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/291161835/;Москва;sale;flat;27;31;5;212.0;115000000;Очаково-Матвеевское;Нежинская ;1к1;Давыдково;Кутузовская Ривьера
TOUCH;developer;https://www.cian.ru/sale/flat/302838421/;Москва;sale;flat;7;13;1;45.3;27171760;Южнопортовый;;к2;Дубровка;Шампайн ЖК
Времена года;real_estate_agent;https://www.cian.ru/sale/flat/308395572/;Москва;sale;flat;11;14;3;100.0;215000000;Хамовники; Усачева;15А;Спортивная;Садовые кварталы
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/308695817/;Москва;sale;flat;23;24;4;123.0;95000000;Фили-Давыдково;Кастанаевская ;66;Кунцевская;Shome
Absolute Premium;developer;https://www.cian.ru/sale/flat/304065733/;Москва;sale;flat;9;18;1;49.8;60432000;Хамовники;;;Воробьёвы горы;Коллекция Лужники ЖК
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/303027445/;Москва;sale;flat;3;20;1;59.0;61800000;Пресненский; Костикова;4к6;Улица 1905 года;Lucky
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/305176356/;Москва;sale;flat;3;13;4;93.0;79950000;Раменки;Ломоносовский проспект;36;Ломоносовский проспект;Счастье на Ломоносовском
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/307196116/;Москва;sale;flat;2;19;2;62.8;25979481;Савеловский;Старый Петровско-Разумовский проезд;1/23С5;Гражданская;Петровский парк II
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/308747081/;Москва;sale;flat;13;20;3;130.2;155000000;Пресненский; Костикова;4к1;Улица 1905 года;Lucky
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/307091164/;Москва;sale;flat;7;14;4;172.5;129000000;Пресненский; Заморенова;21;Краснопресненская;
EraOneHolding;developer;https://www.cian.ru/sale/flat/306783471/;Москва;sale;flat;3;5;2;178.6;150400000;Арбат; Арбат;39;Смоленская;Artisan
Центрис;real_estate_agent;https://www.cian.ru/sale/flat/308600747/;Москва;sale;flat;4;14;3;105.0;160000000;Хамовники; Усачева;11;Спортивная;Садовые кварталы
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/258783641/;Москва;sale;flat;7;8;5;457.5;867754799;Тверской;переулок Брюсов;19;Тверская;Брюсов 19
COLDY;developer;https://www.cian.ru/sale/flat/307965932/;Москва;sale;flat;2;15;1;30.8;26977720;Даниловский; Серпуховский Вал;7с16;Тульская;Дом 7 Даниловский
Донстрой;developer;https://www.cian.ru/sale/flat/307731917/;Москва;sale;flat;3;19;2;80.2;94315200;Замоскворечье;Большая Татарская ;35С7-9;Новокузнецкая;Татарская 35
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/263883005/;Москва;sale;flat;4;24;3;136.0;96000000;Раменки;Ломоносовский проспект;25к3;Университет;Dominion
Sminex;developer;https://www.cian.ru/sale/flat/308620410/;Москва;sale;flat;2;21;3;79.64;44810000;Марфино; Академика Королева;21;Бутырская;Дом Достижение
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/270731248/;Москва;sale;flat;24;44;4;200.5;160000000;Раменки;Минская ;2;Минская;Долина Сетунь
MR Group;developer;https://www.cian.ru/sale/flat/306610279/;Москва;sale;flat;8;59;3;56.1;;Можайский;;;Давыдково;Веер ЖК
ФОРА;real_estate_agent;https://www.cian.ru/sale/flat/303674227/;Москва;sale;flat;6;6;3;137.7;44500000;Хорошевский;2-й Хорошевский проезд;9К1;Беговая;
Dominanta;developer;https://www.cian.ru/sale/flat/304842023/;Москва;sale;flat;5;34;1;38.6;23970600;Раменки;проезд 4-й Сетуньский;10Ас2;Парк Победы;hideOUT
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/308896864/;Москва;sale;flat;10;32;2;64.4;51000000;Дорогомилово;Поклонная ;9;Поклонная;Поклонная 9
Донстрой;developer;https://www.cian.ru/sale/flat/306760378/;Москва;sale;flat;2;16;1;54.7;42359680;Раменки; Сергея Бондарчука;2;Мичуринский проспект;Река
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/308888399/;Москва;sale;flat;5;21;2;64.76;68500000;Пресненский; Костикова;4к1;Улица 1905 года;Lucky
Sminex;developer;https://www.cian.ru/sale/flat/306155439/;Москва;sale;flat;2;23;1;56.0;59120000;Пресненский;;;Улица 1905 года;Лайф Тайм ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308709756/;Москва;sale;flat;10;37;4;88.4;72990000;Хорошевский;Ленинградский проспект;37/5;Аэропорт;Прайм Парк
MR Group;developer;https://www.cian.ru/sale/flat/308167123/;Москва;sale;flat;3;16;2;59.9;18661845;Покровское-Стрешнево;Вишневая ;7С128;Тушинская;Мультиквартал CITYZEN
Smolenka Estate;real_estate_agent;https://www.cian.ru/sale/flat/306454598/;Москва;sale;flat;8;9;2;60.7;74100000;Тверской;1-я Тверская-Ямская ;2;Маяковская;Vesper Tverskaya
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/308943255/;Москва;sale;flat;2;9;1;27.4;10921092;Головинский;Северный ао;;Коптево;Михалковский ЖК
ZAPAD REALTY - офис Маршала Жукова;real_estate_agent;https://www.cian.ru/sale/flat/308901319/;Москва;sale;flat;59;85;2;90.3;75000000;Пресненский;1-й Красногвардейский проезд;21с1;Деловой центр;
Брусника;developer;https://www.cian.ru/sale/flat/306792349/;Москва;sale;flat;5;8;2;64.8;42140000;Даниловский;Дубининская ;вл59к2;;Дом А
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/304754747/;Москва;sale;flat;2;3;5;311.0;265000000;Хамовники;1-й Зачатьевский переулок;6;Кропоткинская;
Hutton Development;developer;https://www.cian.ru/sale/flat/305627360/;Москва;sale;flat;8;17;1;50.8;36423600;Гагаринский;Ленинский проспект;38;Ленинский проспект;Lunar
Анна Журавлева;realtor;https://www.cian.ru/sale/flat/308958260/;Москва;sale;flat;2;9;2;43.5;10000000;Печатники;Шоссейная ;8;Печатники;
MR Group;developer;https://www.cian.ru/sale/flat/308752051/;Москва;sale;flat;10;21;2;59.9;;Западное Дегунино;Северный ао;;Селигерская;Селигер Сити ЖК
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/308345829/;Москва;sale;flat;1;7;5;398.1;170000000;Крылатское;Крылатская ;45К3;Крылатское;Долина грез
FORMA;developer;https://www.cian.ru/sale/flat/305605376/;Москва;sale;flat;9;33;1;38.27;26322106;Пресненский; Пресненский Вал;27С6;Белорусская;Republic
Времена года;real_estate_agent;https://www.cian.ru/sale/flat/308799823/;Москва;sale;flat;4;7;4;173.6;451500000;Хамовники; Ефремова;19к2;Спортивная;Knightsbridge Private Park
Донстрой;developer;https://www.cian.ru/sale/flat/308319635/;Москва;sale;flat;6;50;1;49.3;24551400;Раменки;м. Мичуринский проспект;;Мичуринский проспект;Событие
ID 148596;homeowner;https://www.cian.ru/sale/flat/268629674/;Москва;sale;flat;10;10;1;38.5;11280000;Выхино-Жулебино;Жулебинский бульвар;6/11;Лермонтовский проспект;
Мангазея;developer;https://www.cian.ru/sale/flat/308903193/;Москва;sale;flat;6;41;1;36.7;22431040;Даниловский;Большая Тульская ;10С5;Тульская;Мангазея на Тульской
Level Group;developer;https://www.cian.ru/sale/flat/308685236/;Москва;sale;flat;26;26;2;41.5;19133232;Нагатино-Садовники;Нагатинская набережная;10А;Нагатинская;Level Нагатинская
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308552384/;Москва;sale;flat;1;3;5;325.0;380000000;Тверской;Долгоруковская ;23А;Новослободская;Cameo Moscow Villas
